index,Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Filled Trip Seconds,Trip Day Of Week,Trip Month,Time Of Day,Average Velocity (miles/h),Distance to nearest Bus Stop (in Miles),ID,Total Population,Number of female,Share Of Female,Share of People Over 65,Median Age,Household,Date Only,Date,Average Temperature (°F),Average Humidity (%),Average Wind Speed (mph),Average Pressure (in),Total Precipitation (in)
583981,3ee066f147d7ab91eb19c20554ebc993c702ab45,2020-10-18,2020-10-18 00:15:00,2.3,062000,031700,7.5,0.0,1.23,8.73,False,1.0,41.942577185,-87.6470785093,41.9654457842,-87.6631958495,653.0,Sunday,10,Night,0.012679938744257274,0.15072625151576535,062000,2890.0,1235.0,0.4273356401384083,0.02837370242214533,28.9,1764.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1348403,4d4048fb9699072968edd2cf403d6d318a83150c,2020-10-18,2020-10-18 00:15:00,5.1,062000,161000,10.0,0.0,3.1,13.1,False,1.0,41.942577185,-87.6470785093,41.9499744545,-87.7306842554,841.0,Sunday,10,Night,0.021831153388822827,0.15072625151576535,062000,2890.0,1235.0,0.4273356401384083,0.02837370242214533,28.9,1764.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1612989,5240c6fa2436db7dcb4935dbf1abc151431dbbd2,2020-10-18,2020-10-18 00:15:00,8.3,430101,320600,12.5,0.0,4.48,16.98,False,1.0,41.7697847237,-87.5739519554,41.8706073724,-87.6221729369,927.0,Sunday,10,Night,0.03223300970873787,0.16490437342765732,430101,3468.0,1893.0,0.5458477508650519,0.1317762399077278,35.8,2095.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1693523,53c69998ebba88f09b8ed63d1e7681235f0e0a9d,2020-10-18,2020-10-18 00:15:00,1.9,080400,063000,5.0,0.0,3.1,8.1,False,1.0,41.9074128162,-87.6409015248,41.9363101308,-87.6515625922,454.0,Sunday,10,Night,0.015066079295154185,0.1666906386416696,080400,4888.0,2573.0,0.5263911620294599,0.07774140752864157,31.1,2188.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1765574,55220ebf483be217b56115792856e71a6ea833b0,2020-10-18,2020-10-18 00:00:00,2.6,080400,070700,7.5,0.0,3.36,10.86,False,1.0,41.9074128162,-87.6409015248,41.9292725315,-87.6738072384,746.0,Sunday,10,Night,0.01254691689008043,0.1666906386416696,080400,4888.0,2573.0,0.5263911620294599,0.07774140752864157,31.1,2188.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2406054,613737ad87273d4383e2b9a1c75a4d51860a98f7,2020-10-18,2020-10-18 00:15:00,4.1,080400,060900,10.0,0.0,3.1,13.1,False,1.0,41.9074128162,-87.6409015248,41.949829346,-87.6439653703,781.0,Sunday,10,Night,0.018898847631241996,0.1666906386416696,080400,4888.0,2573.0,0.5263911620294599,0.07774140752864157,31.1,2188.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
3011330,6c9ce8efd0f7375b9b19724a000bed6bb694f3bb,2020-10-18,2020-10-18 00:15:00,2.6,080400,240500,7.5,0.0,3.1,10.6,False,1.0,41.9074128162,-87.6409015248,41.9119723006,-87.6836429218,583.0,Sunday,10,Night,0.016054888507718697,0.1666906386416696,080400,4888.0,2573.0,0.5263911620294599,0.07774140752864157,31.1,2188.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
3113805,6e8a74607b32a9ae8e157864b098b5f1ae1fc841,2020-10-18,2020-10-18 00:00:00,2.2,080400,063400,5.0,0.0,3.1,8.1,False,1.0,41.9074128162,-87.6409015248,41.9346591566,-87.6467297286,498.0,Sunday,10,Night,0.01590361445783133,0.1666906386416696,080400,4888.0,2573.0,0.5263911620294599,0.07774140752864157,31.1,2188.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
125171,36410af5ef5a9bdaf4a3b615b28924f627f0aa7f,2020-10-18,2020-10-18 00:15:00,4.1,081402,080202,10.0,0.0,3.1,13.1,False,1.0,41.8919715078,-87.6129454143,41.9058577688,-87.6308650266,970.0,Sunday,10,Night,0.015216494845360824,0.05693867487669947,081402,5942.0,2734.0,0.4601144395826321,0.140356782228206,35.3,4344.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
312896,39caa05caaa439fae33cb3d8fb48b191f8edd7bb,2020-10-18,2020-10-18 00:15:00,2.4,081402,243500,5.0,0.0,3.1,8.1,False,1.0,41.8919715078,-87.6129454143,41.8926581076,-87.6525344838,497.0,Sunday,10,Night,0.01738430583501006,0.05693867487669947,081402,5942.0,2734.0,0.4601144395826321,0.140356782228206,35.3,4344.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1315792,4ca3a008f1bfeb5ee186aae3cdffdd89bef65ff6,2020-10-18,2020-10-18 00:00:00,2.0,081402,320600,5.0,0.0,3.1,8.1,False,1.0,41.8919715078,-87.6129454143,41.8706073724,-87.6221729369,461.0,Sunday,10,Night,0.015618221258134491,0.05693867487669947,081402,5942.0,2734.0,0.4601144395826321,0.140356782228206,35.3,4344.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2234564,5df7b0c1916e8544e35a7f03484164396d6e7f73,2020-10-18,2020-10-18 00:15:00,1.5,081402,080100,5.0,0.0,3.1,8.1,False,1.0,41.8919715078,-87.6129454143,41.9075200747,-87.6266589003,287.0,Sunday,10,Night,0.018815331010452963,0.05693867487669947,081402,5942.0,2734.0,0.4601144395826321,0.140356782228206,35.3,4344.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2737718,6772f001761f8612136ba2e20b01b787c536b847,2020-10-18,2020-10-18 00:15:00,1.2,081402,081800,5.0,0.0,3.1,8.1,False,1.0,41.8919715078,-87.6129454143,41.8932163595,-87.6378442095,324.0,Sunday,10,Night,0.013333333333333332,0.05693867487669947,081402,5942.0,2734.0,0.4601144395826321,0.140356782228206,35.3,4344.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1503287,502eef52c4a9bb6a0f1df633dd420f564911d113,2020-10-18,2020-10-18 00:15:00,6.7,081300,031100,10.0,0.0,1.23,11.23,False,1.0,41.8983317935,-87.6207628651,41.9726679555,-87.6638654956,631.0,Sunday,10,Night,0.038225039619651346,0.03580864794443242,081300,6014.0,3135.0,0.5212836714333222,0.00033388759561024276,52.1,4303.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
879313,446f8292c07759108d31b37dd7d116dd9c89f828,2020-10-18,2020-10-18 00:15:00,2.5,031100,010600,7.5,0.0,3.1,10.6,False,1.0,41.9726679555,-87.6638654956,42.0062788614,-87.6676836101,620.0,Sunday,10,Night,0.014516129032258065,0.06912420848570008,031100,4898.0,2020.0,0.41241322988975093,0.10473662719477338,35.9,2995.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
949993,45c622ea8fbcc2bed69726caf5b8a9ba81f66fbe,2020-10-18,2020-10-18 00:15:00,1.7,031100,832100,5.0,0.0,3.47,8.47,False,1.0,41.9726679555,-87.6638654956,41.9528229157,-87.6532439924,451.0,Sunday,10,Night,0.013569844789356985,0.06912420848570008,031100,4898.0,2020.0,0.41241322988975093,0.10473662719477338,35.9,2995.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1107779,48bbb309855c49f823cfb5b69289977894b69809,2020-10-18,2020-10-18 00:15:00,6.5,031100,081201,10.0,0.0,1.23,11.23,False,1.0,41.9726679555,-87.6638654956,41.8991556134,-87.6262105324,753.0,Sunday,10,Night,0.031075697211155377,0.06912420848570008,031100,4898.0,2020.0,0.41241322988975093,0.10473662719477338,35.9,2995.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1801151,55ccd65cf74fcab530ab6e9ee3fa768a69aa24f9,2020-10-18,2020-10-18 00:15:00,0.7,081000,081700,2.5,0.0,3.47,5.970000000000001,False,1.0,41.9002656868,-87.6321092196,41.8920421365,-87.6318639497,185.0,Sunday,10,Night,0.013621621621621621,0.03849153386655996,081000,8150.0,4732.0,0.5806134969325153,0.00015423312883435582,29.3,6158.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1898676,57a48b0b2a8559523979702adb354e6047d0e51d,2020-10-18,2020-10-18 00:00:00,2.3,081000,832600,5.0,0.0,3.1,8.1,False,1.0,41.9002656868,-87.6321092196,41.9147473049,-87.6540070286,391.0,Sunday,10,Night,0.021176470588235293,0.03849153386655996,081000,8150.0,4732.0,0.5806134969325153,0.00015423312883435582,29.3,6158.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2842460,696cdc349c1e46120c6f910625530f3adc41bf1c,2020-10-18,2020-10-18 00:15:00,4.8,070700,081600,10.0,0.0,3.1,13.1,False,1.0,41.9292725315,-87.6738072384,41.8920726347,-87.6288741572,776.0,Sunday,10,Night,0.0222680412371134,0.02345386828613482,070700,3741.0,1816.9999999999998,0.4856990109596364,0.09061748195669607,33.1,2241.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
871395,444989eb6022d91a03b822a831f0ad858e97e1cd,2020-10-18,2020-10-18 00:15:00,2.5,050200,070700,12.5,0.0,3.4,15.9,False,1.0,41.957735565,-87.683718102,41.9292725315,-87.6738072384,748.0,Sunday,10,Night,0.012032085561497326,0.011236763671483298,050200,5546.0,2713.0,0.48918139199423005,0.1269383339343671,40.1,2295.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
177689,373ceafea3a53c464e4d2e6fe1df77dfcbae78ae,2020-10-18,2020-10-18 00:15:00,0.8,062100,063400,5.0,0.0,1.23,6.23,False,1.0,41.9426918444,-87.6517705068,41.9346591566,-87.6467297286,244.0,Sunday,10,Night,0.01180327868852459,0.03385293881126889,062100,3646.0,1657.0,0.4544706527701591,0.05622600109709271,27.9,2072.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
538034,3e030db059fa81ebf3283b6fe90fbfef30e5236d,2020-10-18,2020-10-18 00:15:00,3.3,062100,031300,7.5,0.0,3.1,10.6,False,1.0,41.9426918444,-87.6517705068,41.9729293173,-87.6502900743,512.0,Sunday,10,Night,0.023203124999999998,0.03385293881126889,062100,3646.0,1657.0,0.4544706527701591,0.05622600109709271,27.9,2072.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
779803,428f6fd2488fc6aafc55b98a2d8cc38b25582d3a,2020-10-18,2020-10-18 00:15:00,2.4,062100,071000,7.5,0.0,1.23,8.73,False,1.0,41.9426918444,-87.6517705068,41.9217014922,-87.6559118484,542.0,Sunday,10,Night,0.015940959409594096,0.03385293881126889,062100,3646.0,1657.0,0.4544706527701591,0.05622600109709271,27.9,2072.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1003268,46c68462d2e17abf50d0f494dc2e6fa92b41b3b0,2020-10-18,2020-10-18 00:00:00,2.0,062100,060400,5.0,0.0,1.23,6.23,False,1.0,41.9426918444,-87.6517705068,41.9506733576,-87.6665362813,635.0,Sunday,10,Night,0.011338582677165355,0.03385293881126889,062100,3646.0,1657.0,0.4544706527701591,0.05622600109709271,27.9,2072.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1235451,4b205d8c45f96c2d300ca2b8f550ea67a77f2c52,2020-10-18,2020-10-18 00:15:00,2.8,062100,080400,7.5,1.0,1.23,9.73,False,1.0,41.9426918444,-87.6517705068,41.9074128162,-87.6409015248,796.0,Sunday,10,Night,0.012663316582914572,0.03385293881126889,062100,3646.0,1657.0,0.4544706527701591,0.05622600109709271,27.9,2072.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1256338,4b851f3c0e409de7b47dcf2ec25c14ac6bc300ce,2020-10-18,2020-10-18 00:15:00,2.1,062100,832500,7.5,2.0,1.23,10.73,False,1.0,41.9426918444,-87.6517705068,41.9218774613,-87.6640782395,554.0,Sunday,10,Night,0.01364620938628159,0.03385293881126889,062100,3646.0,1657.0,0.4544706527701591,0.05622600109709271,27.9,2072.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2231873,5dea93536f61b43d009e7bc9f6238eb55d008b02,2020-10-18,2020-10-18 00:15:00,1.0,062100,060900,2.5,0.0,3.1,5.6,False,1.0,41.9426918444,-87.6517705068,41.949829346,-87.6439653703,250.0,Sunday,10,Night,0.014400000000000001,0.03385293881126889,062100,3646.0,1657.0,0.4544706527701591,0.05622600109709271,27.9,2072.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2930509,6b187a70baa03d5712e0ca413f74d87f251e3776,2020-10-18,2020-10-18 00:15:00,3.0,062100,080300,10.0,0.0,1.23,11.23,False,1.0,41.9426918444,-87.6517705068,41.9074919303,-87.6357600901,634.0,Sunday,10,Night,0.017034700315457414,0.03385293881126889,062100,3646.0,1657.0,0.4544706527701591,0.05622600109709271,27.9,2072.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
280878,392f9e2503b422be633a767c378e967f8b5b6eaa,2020-10-18,2020-10-18 00:00:00,1.3,070400,070101,5.0,0.0,3.1,8.1,False,1.0,41.9289672664,-87.6561568309,41.9292629902,-87.6358909539,355.0,Sunday,10,Night,0.013183098591549296,0.022732376402536936,070400,3421.0,1909.0000000000002,0.5580239695995324,0.08798596901490792,32.9,1589.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
928668,455ec20b3c25b7f56d29cf1457098cec5118b629,2020-10-18,2020-10-18 00:00:00,2.4,070400,080202,7.5,0.0,3.1,10.6,False,1.0,41.9289672664,-87.6561568309,41.9058577688,-87.6308650266,613.0,Sunday,10,Night,0.014094616639477977,0.022732376402536936,070400,3421.0,1909.0000000000002,0.5580239695995324,0.08798596901490792,32.9,1589.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2778765,6839f7e9609ec7fdf9733171fce99731c32448fd,2020-10-18,2020-10-18 00:15:00,4.5,070102,081600,7.5,0.0,3.46,10.96,False,1.0,41.9305785697,-87.6422063127,41.8920726347,-87.6288741572,637.0,Sunday,10,Night,0.025431711145996863,0.11595485185436158,070102,2980.0,1744.0,0.5852348993288591,0.07885906040268456,31.3,2150.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2954434,6b8ae21200c08d20a52c7f24cd51cb18c38cfde7,2020-10-18,2020-10-18 00:15:00,1.5,070102,061200,5.0,0.0,3.1,8.1,False,1.0,41.9305785697,-87.6422063127,41.9490605256,-87.6616429039,451.0,Sunday,10,Night,0.01197339246119734,0.11595485185436158,070102,2980.0,1744.0,0.5852348993288591,0.07885906040268456,31.3,2150.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1504975,5037356d4836be37b8f426d6e061d2d4ad4562c8,2020-10-18,2020-10-18 00:15:00,2.9,062900,831000,7.5,0.0,3.1,10.6,False,1.0,41.9362371791,-87.6564115308,41.9160052737,-87.6750951155,546.0,Sunday,10,Night,0.019120879120879123,0.019837144412027122,062900,4138.0,1908.0,0.4610923151280812,0.026824552924117933,29.9,1988.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1533178,50bdeb3d63dabd160ae9105b46f380e8d5496594,2020-10-18,2020-10-18 00:15:00,4.0,062900,080100,15.0,0.0,3.4,18.4,False,1.0,41.9362371791,-87.6564115308,41.9075200747,-87.6266589003,696.0,Sunday,10,Night,0.020689655172413793,0.019837144412027122,062900,4138.0,1908.0,0.4610923151280812,0.026824552924117933,29.9,1988.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2308735,5f5edb3f901ab89d67cdd6826c85482a1042bd7c,2020-10-18,2020-10-18 00:15:00,0.9,062900,063302,5.0,0.0,3.1,8.1,False,1.0,41.9362371791,-87.6564115308,41.9347624564,-87.6398538587,363.0,Sunday,10,Night,0.008925619834710744,0.019837144412027122,062900,4138.0,1908.0,0.4610923151280812,0.026824552924117933,29.9,1988.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
3198206,7020709a1c728bc06749898e6001315b892956bd,2020-10-18,2020-10-18 00:15:00,3.8,062900,220601,10.0,0.0,1.23,11.23,False,1.0,41.9362371791,-87.6564115308,41.9255672296,-87.7123276017,868.0,Sunday,10,Night,0.01576036866359447,0.019837144412027122,062900,4138.0,1908.0,0.4610923151280812,0.026824552924117933,29.9,1988.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
3263305,715bb38361dd42bbd87f7f5bdc0f898b871da181,2020-10-18,2020-10-18 00:00:00,1.2,062900,070700,5.0,0.0,3.1,8.1,False,1.0,41.9362371791,-87.6564115308,41.9292725315,-87.6738072384,322.0,Sunday,10,Night,0.013416149068322981,0.019837144412027122,062900,4138.0,1908.0,0.4610923151280812,0.026824552924117933,29.9,1988.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
763680,424150d1e7499c8d6f8a227dd3859f197dc28ffe,2020-10-18,2020-10-18 00:00:00,1.0,063100,071400,7.5,0.0,1.23,8.73,False,1.0,41.938232293,-87.6467820813,41.922082541,-87.6341560931,226.0,Sunday,10,Night,0.01592920353982301,0.011027370784057976,063100,2352.0,1298.0000000000002,0.5518707482993198,0.027210884353741496,28.4,1406.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1265479,4bb0db72a5220b1fb8e7dc5e15368b42264a929c,2020-10-18,2020-10-18 00:15:00,3.6,063100,221300,7.5,0.0,3.26,10.76,False,1.0,41.938232293,-87.6467820813,41.9211259143,-87.6997544065,843.0,Sunday,10,Night,0.015373665480427047,0.011027370784057976,063100,2352.0,1298.0000000000002,0.5518707482993198,0.027210884353741496,28.4,1406.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1019780,4715b26770452e6c9b8600b385da7b113df85edc,2020-10-18,2020-10-18 00:15:00,1.8,061000,070400,5.0,3.0,4.28,12.28,False,1.0,41.9492209135,-87.6519703953,41.9289672664,-87.6561568309,494.0,Sunday,10,Night,0.01311740890688259,0.013238394607204546,061000,2324.0,920.0000000000001,0.39586919104991397,0.04604130808950086,30.4,1205.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1321443,4cbe95f91b7c83df720f935a0092f61fe8fe8c66,2020-10-18,2020-10-18 00:15:00,3.7,061000,080400,10.0,0.0,3.1,13.1,False,1.0,41.9492209135,-87.6519703953,41.9074128162,-87.6409015248,865.0,Sunday,10,Night,0.01539884393063584,0.013238394607204546,061000,2324.0,920.0000000000001,0.39586919104991397,0.04604130808950086,30.4,1205.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1623448,5273d25ccec11e9bd6acc5df6b4e4406ca3eb035,2020-10-18,2020-10-18 00:00:00,2.1,061000,050500,5.0,0.0,3.71,8.71,False,1.0,41.9492209135,-87.6519703953,41.9504425991,-87.6835062305,506.0,Sunday,10,Night,0.014940711462450594,0.013238394607204546,061000,2324.0,920.0000000000001,0.39586919104991397,0.04604130808950086,30.4,1205.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1687529,53a9708e6474095ba52deaab7974c37b6c7c9019,2020-10-18,2020-10-18 00:15:00,3.4,062700,080202,10.0,0.0,3.1,13.1,False,1.0,41.9360865352,-87.6661106945,41.9058577688,-87.6308650266,911.0,Sunday,10,Night,0.013435784851811197,0.16235347945111375,062700,3046.0,1603.0,0.5262639527248851,0.0695994747209455,30.9,1402.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1258906,4b9180a1b0fbe54d069f1c031d80e45042731b2f,2020-10-18,2020-10-18 00:15:00,2.9,071400,060900,5.0,3.0,3.1,11.1,False,1.0,41.922082541,-87.6341560931,41.949829346,-87.6439653703,451.0,Sunday,10,Night,0.023148558758314855,0.10198591747014764,071400,4763.0,2529.0,0.5309678773882007,0.12891035061935754,36.8,3269.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
920574,45377ac1b6da14c8f0a5d03b044ba480a909ca0e,2020-10-18,2020-10-18 00:00:00,1.3,031400,062000,5.0,0.0,3.16,8.16,False,1.0,41.962178629,-87.6453787624,41.942577185,-87.6470785093,280.0,Sunday,10,Night,0.016714285714285716,0.10070165860431539,031400,4685.0,2547.0000000000005,0.5436499466382071,0.20490928495197439,37.9,3659.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2726740,673e864c4679f3955135e71ecae4cda326de84db,2020-10-18,2020-10-18 00:15:00,6.0,060900,010201,15.0,0.0,1.23,16.23,False,1.0,41.949829346,-87.6439653703,42.0160105638,-87.680162272,991.0,Sunday,10,Night,0.02179616548940464,0.040208518587837645,060900,6943.0,3421.0,0.49272648710931877,0.00016001728359498775,36.8,5161.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2920805,6ae96ca6ba07d9ea8c040c9bfaeac405ede1bb14,2020-10-18,2020-10-18 00:30:00,6.7,060900,280100,12.5,1.0,3.1,16.6,False,1.0,41.949829346,-87.6439653703,41.8853000224,-87.6428084655,1100.0,Sunday,10,Night,0.02192727272727273,0.040208518587837645,060900,6943.0,3421.0,0.49272648710931877,0.00016001728359498775,36.8,5161.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1010644,46e996a93ce982402bdf35ec8ae3184fd7bd73e7,2020-10-18,2020-10-18 00:15:00,1.7,210602,220901,5.0,0.0,3.1,8.1,False,1.0,41.9336759885,-87.7123574755,41.919181737,-87.7212485554,365.0,Sunday,10,Night,0.016767123287671232,0.0048682183026947665,210602,4362.0,2179.0,0.49954149472718934,0.04883081155433287,31.3,1818.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
947514,45ba2db3254c0fbe4c9219fbfde350a67b186c87,2020-10-18,2020-10-18 00:15:00,6.4,081202,031900,10.0,10.0,3.1,23.1,False,1.0,41.9027880476,-87.6261455896,41.9633743823,-87.6701845504,776.0,Sunday,10,Night,0.02969072164948454,0.09671975509025589,081202,3437.0,1956.0000000000002,0.5691009601396567,0.0004300261856270003,61.1,2451.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
3105983,6e657e986e75d1191e74c59efeeae5f722451644,2020-10-18,2020-10-18 00:15:00,4.7,051400,280100,7.5,0.0,3.1,10.6,False,1.0,41.9357494591,-87.6809803011,41.8853000224,-87.6428084655,536.0,Sunday,10,Night,0.03156716417910448,0.1876776279401401,051400,2535.0,1266.0,0.4994082840236686,0.03629191321499014,31.4,1192.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
87785,358c8b5a79e70410ba4fc88c66e53f03e651e4b8,2020-10-18,2020-10-18 00:15:00,0.8,070103,063100,2.5,0.0,3.1,5.6,False,1.0,41.9268111821,-87.6426052473,41.938232293,-87.6467820813,167.0,Sunday,10,Night,0.017245508982035928,0.07623212520280745,070103,1439.0,671.0,0.4662960389159138,0.035441278665740095,27.0,1235.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
644072,4001082eed88b68f2eb6fc99f93c43b08098e8d8,2020-10-18,2020-10-18 00:15:00,1.4,070103,080400,5.0,0.0,1.23,6.23,False,1.0,41.9268111821,-87.6426052473,41.9074128162,-87.6409015248,448.0,Sunday,10,Night,0.01125,0.07623212520280745,070103,1439.0,671.0,0.4662960389159138,0.035441278665740095,27.0,1235.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
798313,42e8c460102421d1adfbe1f7ad4e5bbb679ed2f1,2020-10-18,2020-10-18 00:00:00,0.7,070103,063302,2.5,0.0,3.1,5.6,False,1.0,41.9268111821,-87.6426052473,41.9347624564,-87.6398538587,184.0,Sunday,10,Night,0.013695652173913043,0.07623212520280745,070103,1439.0,671.0,0.4662960389159138,0.035441278665740095,27.0,1235.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2553649,63fe1d379351abf4a1f116799fe89a9f2d14b8bf,2020-10-18,2020-10-18 00:00:00,3.6,070103,081403,7.5,0.0,3.1,10.6,False,1.0,41.9268111821,-87.6426052473,41.8909220259,-87.6188683546,538.0,Sunday,10,Night,0.02408921933085502,0.07623212520280745,070103,1439.0,671.0,0.4662960389159138,0.035441278665740095,27.0,1235.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
771319,42664a2d9d38997f9c777f61039955d3f49a60a4,2020-10-18,2020-10-18 00:00:00,3.5,080201,060900,7.5,0.0,3.1,10.6,False,1.0,41.9094956686,-87.630963601,41.949829346,-87.6439653703,553.0,Sunday,10,Night,0.02278481012658228,0.03433719653810639,080201,3236.0,1779.0,0.549752781211372,0.000326946847960445,50.7,2644.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1366092,4d9510f2daf705ea0cfa1f079baccde3e583233e,2020-10-18,2020-10-18 00:15:00,0.7,080201,080300,2.5,0.0,3.1,5.6,False,1.0,41.9094956686,-87.630963601,41.9074919303,-87.6357600901,216.0,Sunday,10,Night,0.011666666666666667,0.03433719653810639,080201,3236.0,1779.0,0.549752781211372,0.000326946847960445,50.7,2644.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
2012086,59c64b58dc4f24d2fd7c8581b4d6ef6887b1562b,2020-10-18,2020-10-18 00:15:00,1.8,071700,241500,5.0,0.0,1.23,6.23,False,1.0,41.9128689225,-87.6410707462,41.9083786693,-87.6709450752,479.0,Sunday,10,Night,0.013528183716075157,0.022201140823495075,071700,1485.0,727.9999999999999,0.4902356902356902,0.1441077441077441,39.3,702000.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1443933,4f0e7f08dd7b5916ea3ad271f73510ce0de0106b,2020-10-18,2020-10-18 00:15:00,3.8,060500,010600,10.0,3.0,3.1,16.1,False,1.0,41.952719111,-87.6605035019,42.0062788614,-87.6676836101,841.0,Sunday,10,Night,0.016266349583828776,0.014763649359634264,060500,1287.0,696.0000000000001,0.5407925407925409,0.26107226107226106,39.4,765000.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
265090,38e3d201d9e8a71e75761eadc842df83af36ded8,2020-10-18,2020-10-18 00:15:00,4.9,060100,080201,10.0,0.0,3.1,13.1,False,1.0,41.957530922,-87.6666114405,41.9094956686,-87.630963601,715.0,Sunday,10,Night,0.024671328671328673,0.175552913255436,060100,3178.0,1651.0,0.5195091252359975,0.08558842039018251,33.6,1362.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
1147386,497985fd097e815eed7149c8acd6dae5aabdcaa4,2020-10-18,2020-10-18 00:15:00,7.5,080202,030500,15.0,0.0,1.23,16.23,False,1.0,41.9058577688,-87.6308650266,41.9872255578,-87.6649377243,1023.0,Sunday,10,Night,0.026392961876832845,0.03914362120087203,080202,3800.0,2191.0,0.5765789473684211,0.20421052631578948,36.7,2902.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
3174841,6faf5e0ab93e8cf9bed8f26a70565a6da8e76efd,2020-10-18,2020-10-18 00:00:00,6.3,080202,030706,10.0,0.0,3.1,13.1,False,1.0,41.9058577688,-87.6308650266,41.9801575735,-87.6522740174,540.0,Sunday,10,Night,0.042,0.03914362120087203,080202,3800.0,2191.0,0.5765789473684211,0.20421052631578948,36.7,2902.0,2020-00-18,2020-10-18,47.3,69.8,9.3,29.4,0.0
